288589.568	3497521.285	2.607	0.00445
288589.621	3497521.186	2.608	0.00175
288589.674	3497521.085	2.608	0.00166
288589.731	3497520.979	2.608	0.00096
288589.780	3497520.887	2.608	0.01585
288589.836	3497520.781	2.610	0.00079
288589.894	3497520.668	2.610	0.00288
288589.958	3497520.545	2.611	0.00960
288590.026	3497520.413	2.611	0.00961
288590.076	3497520.320	2.611	0.00944
288590.128	3497520.223	2.612	0.00938
288590.181	3497520.122	2.612	0.00936
288590.236	3497520.017	2.612	0.00816
288590.292	3497519.909	2.613	0.00829
288590.356	3497519.782	2.627	0.00828
288590.412	3497519.666	2.627	0.00801
288590.472	3497519.548	2.627	0.00394
288590.532	3497519.427	2.627	0.00386
288590.591	3497519.302	2.627	0.00367
288590.650	3497519.173	2.627	0.00363
288590.710	3497519.042	2.627	0.00355
288590.774	3497518.908	2.628	-0.00283
288590.840	3497518.773	2.628	-0.00279
288590.906	3497518.636	2.628	-0.00306
288590.974	3497518.506	2.619	-0.00297
288591.052	3497518.364	2.620	-0.00276
288591.131	3497518.220	2.619	-0.00217
288591.213	3497518.074	2.620	-0.00189
288591.296	3497517.925	2.620	-0.00190
288591.380	3497517.775	2.620	-0.00197
288591.466	3497517.623	2.621	-0.00174
288591.552	3497517.469	2.621	0.00228
288591.639	3497517.312	2.621	0.00224
288591.727	3497517.152	2.622	0.00239
288591.814	3497516.985	2.623	0.00231
288591.900	3497516.816	2.624	0.00212
288591.987	3497516.646	2.624	0.00227
288592.073	3497516.472	2.625	0.00227
288592.161	3497516.296	2.625	0.00236
288592.252	3497516.118	2.626	0.00239
288592.298	3497516.028	2.626	0.00251
288592.344	3497515.938	2.626	0.00193
288592.389	3497515.846	2.626	0.00179
288592.435	3497515.754	2.626	0.00168
288592.481	3497515.661	2.626	0.00164
288592.527	3497515.568	2.627	0.00147
288592.575	3497515.475	2.627	0.00127
288592.623	3497515.381	2.627	0.00127
288592.671	3497515.286	2.627	0.00133
288592.720	3497515.192	2.627	0.00126
288592.769	3497515.098	2.627	0.00126
288592.817	3497515.002	2.628	0.00113
288592.865	3497514.907	2.628	0.00094
288592.912	3497514.812	2.628	0.00081
288592.960	3497514.716	2.628	0.00075
288593.009	3497514.620	2.628	0.00050
288593.058	3497514.525	2.628	0.00056
288593.107	3497514.430	2.628	0.00056
288593.156	3497514.335	2.628	0.00056
288593.206	3497514.239	2.628	0.00055
288593.254	3497514.143	2.628	0.00135
288593.303	3497514.047	2.628	0.00148
288593.351	3497513.951	2.628	0.00155
288593.399	3497513.854	2.628	0.00168
288593.447	3497513.757	2.628	0.00193
288593.496	3497513.661	2.628	0.00206
288593.545	3497513.564	2.628	0.00206
288593.593	3497513.468	2.629	0.00219
288593.642	3497513.371	2.630	0.00245
288593.688	3497513.277	2.630	0.00258
288593.735	3497513.183	2.630	0.00265
288593.781	3497513.089	2.631	0.00278
288593.827	3497512.995	2.631	0.00304
288593.872	3497512.901	2.631	0.00317
288593.918	3497512.808	2.631	0.00324
288593.963	3497512.715	2.631	0.00270
288594.008	3497512.622	2.632	0.00276
288594.054	3497512.529	2.632	0.00270
288594.099	3497512.436	2.632	0.00264
288594.144	3497512.343	2.633	0.00265
288594.190	3497512.251	2.633	0.00201
288594.235	3497512.158	2.634	0.00207
288594.280	3497512.065	2.634	0.00207
288594.325	3497511.972	2.634	0.00193
288594.370	3497511.879	2.634	0.00199
288594.415	3497511.786	2.635	0.00205
288594.459	3497511.693	2.635	0.00185
288594.503	3497511.600	2.635	0.00172
288594.548	3497511.506	2.634	0.00171
288594.594	3497511.410	2.635	0.00177
288594.640	3497511.315	2.635	0.00182
288594.687	3497511.219	2.635	0.00188
288594.733	3497511.123	2.635	0.00194
288594.780	3497511.027	2.636	0.00193
288594.827	3497510.931	2.636	0.00186
288594.873	3497510.835	2.636	0.00262
288594.919	3497510.738	2.636	0.00268
288594.965	3497510.642	2.636	0.00268
288595.011	3497510.545	2.637	0.00262
288595.058	3497510.449	2.637	0.00255
288595.105	3497510.353	2.638	0.00262
288595.151	3497510.256	2.638	0.00262
288595.198	3497510.160	2.638	0.00262
288595.244	3497510.063	2.639	0.00269
288595.290	3497509.966	2.639	0.00263
288595.336	3497509.869	2.639	0.00238
288595.381	3497509.772	2.639	0.00213
288595.427	3497509.676	2.639	0.00201
288595.473	3497509.580	2.640	0.00195
288595.519	3497509.486	2.640	0.00189
288595.564	3497509.392	2.640	0.00165
288595.610	3497509.298	2.640	0.00152
288595.655	3497509.205	2.641	0.00134
288595.699	3497509.112	2.641	0.00121
288595.744	3497509.019	2.641	0.00115
288595.788	3497508.926	2.641	0.00096
288595.832	3497508.833	2.641	0.00103
288595.876	3497508.740	2.641	0.00084
288595.920	3497508.647	2.641	0.00052
288595.963	3497508.554	2.641	0.00039
288596.007	3497508.460	2.641	0.00207
288596.050	3497508.367	2.641	0.00227
288596.094	3497508.274	2.641	0.00226
288596.138	3497508.181	2.641	0.00213
288596.182	3497508.088	2.642	0.00207
288596.226	3497507.995	2.641	0.00213
288596.270	3497507.902	2.641	0.00220
288596.313	3497507.809	2.641	0.00239
288596.360	3497507.713	2.644	0.00252
288596.407	3497507.620	2.644	0.00239
288596.454	3497507.526	2.644	0.00219
288596.501	3497507.433	2.644	0.00200
288596.548	3497507.340	2.644	0.00213
288596.595	3497507.247	2.644	0.00226
288596.642	3497507.154	2.645	0.00232
288596.689	3497507.061	2.645	0.00051
288596.736	3497506.968	2.645	0.00012
288596.782	3497506.876	2.645	-0.00000
288596.827	3497506.783	2.645	-0.00000
288596.873	3497506.690	2.645	0.00006
288596.919	3497506.597	2.645	0.00031
288596.964	3497506.504	2.645	0.00006
288597.011	3497506.411	2.645	-0.00013
288597.057	3497506.318	2.645	-0.00020
288597.103	3497506.226	2.644	-0.00007
288597.149	3497506.133	2.644	-0.00007
288597.195	3497506.040	2.644	-0.00013
288597.242	3497505.947	2.644	-0.00032
288597.288	3497505.853	2.645	-0.00045
288597.334	3497505.760	2.645	-0.00045
288597.380	3497505.666	2.645	-0.00026
288597.426	3497505.573	2.645	-0.00007
288597.473	3497505.478	2.645	-0.00013
288597.520	3497505.384	2.645	-0.00025
288597.566	3497505.290	2.644	-0.00038
288597.612	3497505.196	2.644	-0.00070
288597.658	3497505.101	2.644	-0.00051
288597.704	3497505.006	2.644	-0.00051
288597.751	3497504.911	2.644	-0.00057
288597.798	3497504.816	2.644	-0.00063
288597.844	3497504.721	2.644	-0.00057
288597.891	3497504.626	2.644	-0.00032
288597.938	3497504.531	2.644	-0.00025
288597.985	3497504.436	2.644	-0.00032
288598.032	3497504.340	2.644	-0.00057
288598.079	3497504.245	2.644	-0.00076
288598.126	3497504.150	2.644	-0.00069
288598.173	3497504.054	2.644	-0.00050
288598.221	3497503.959	2.644	-0.00038
288598.267	3497503.863	2.644	-0.00044
288598.314	3497503.768	2.644	-0.00057
288598.360	3497503.672	2.644	-0.00076
288598.406	3497503.577	2.643	-0.00076
288598.452	3497503.481	2.643	-0.00069
288598.498	3497503.385	2.643	-0.00076
288598.545	3497503.289	2.643	-0.00076
288598.592	3497503.193	2.643	-0.00094
288598.638	3497503.098	2.643	-0.00088
288598.685	3497503.003	2.643	-0.00082
288598.732	3497502.908	2.643	-0.00069
288598.778	3497502.812	2.643	-0.00057
288598.825	3497502.716	2.643	-0.00082
288598.871	3497502.621	2.643	-0.00101
288598.918	3497502.526	2.643	-0.00094
288598.965	3497502.430	2.643	-0.00069
288599.011	3497502.334	2.643	-0.00044
288599.058	3497502.239	2.642	-0.00038
288599.105	3497502.143	2.642	-0.00044
288599.152	3497502.048	2.642	-0.00051
288599.198	3497501.953	2.642	-0.00038
288599.244	3497501.858	2.642	-0.00032
288599.290	3497501.763	2.642	-0.00019
288599.337	3497501.668	2.642	-0.00019
288599.384	3497501.574	2.642	-0.00013
288599.430	3497501.480	2.642	-0.00006
288599.477	3497501.386	2.642	-0.00000
288599.524	3497501.293	2.642	0.00019
288599.571	3497501.199	2.642	0.00025
288599.617	3497501.105	2.642	0.00012
288599.664	3497501.011	2.642	-0.00000
288599.710	3497500.917	2.642	0.00018
288599.755	3497500.824	2.642	0.00025
288599.802	3497500.730	2.642	0.00031
288599.849	3497500.636	2.642	0.00038
288599.896	3497500.542	2.642	0.00025
288599.942	3497500.449	2.642	0.00018
288599.988	3497500.355	2.642	0.00012
288600.034	3497500.261	2.642	0.00018
288600.081	3497500.165	2.643	0.00018
288600.128	3497500.071	2.643	0.00012
288600.175	3497499.976	2.643	0.00006
288600.223	3497499.882	2.643	0.00006
288600.270	3497499.788	2.642	0.00012
288600.318	3497499.694	2.642	0.00006
288600.365	3497499.600	2.642	-0.00000
288600.413	3497499.506	2.643	-0.00025
288600.461	3497499.412	2.643	-0.00019
288600.508	3497499.319	2.642	-0.00006
288600.555	3497499.225	2.642	-0.00013
288600.602	3497499.131	2.642	-0.00013
288600.649	3497499.037	2.642	-0.00038
288600.696	3497498.942	2.642	-0.00038
288600.743	3497498.848	2.642	-0.00038
288600.790	3497498.754	2.642	-0.00038
288600.837	3497498.660	2.642	-0.00044
288600.885	3497498.565	2.642	-0.00057
288600.933	3497498.471	2.642	-0.00070
288600.981	3497498.376	2.642	-0.00063
288601.027	3497498.282	2.642	-0.00045
288601.072	3497498.188	2.642	-0.00032
288601.118	3497498.094	2.642	-0.00045
288601.163	3497497.999	2.642	-0.00057
288601.208	3497497.905	2.642	-0.00076
288601.253	3497497.810	2.642	-0.00082
288601.298	3497497.715	2.641	-0.00076
288601.343	3497497.620	2.641	-0.00044
288601.388	3497497.525	2.642	-0.00038
288601.434	3497497.430	2.642	-0.00051
288601.481	3497497.335	2.642	-0.00057
288601.526	3497497.240	2.641	-0.00044
288601.572	3497497.145	2.641	-0.00007
288601.617	3497497.050	2.641	0.00012
288601.662	3497496.954	2.641	0.00012
288601.707	3497496.858	2.641	-0.00001
288601.752	3497496.762	2.641	-0.00007
288601.797	3497496.666	2.641	0.00005
288601.843	3497496.571	2.641	0.00018
288601.889	3497496.475	2.641	0.00037
288601.938	3497496.379	2.641	0.00055
288601.987	3497496.283	2.642	0.00055
288602.035	3497496.186	2.642	0.00061
288602.083	3497496.089	2.642	0.00079
288602.130	3497495.992	2.642	0.00110
288602.178	3497495.894	2.642	0.00134
288602.226	3497495.796	2.642	0.00152
288602.274	3497495.699	2.642	0.00128
288602.322	3497495.601	2.642	0.00116
288602.370	3497495.503	2.642	0.00115
288602.419	3497495.406	2.642	0.00145
288602.468	3497495.308	2.643	0.00175
288602.517	3497495.209	2.643	0.00193
288602.565	3497495.110	2.643	0.00199
288602.614	3497495.011	2.643	0.00210
288602.662	3497494.912	2.643	0.00228
288602.710	3497494.812	2.643	0.00246
