530398.649	4324120.460	3.274	0.00000	0.000	0.000	0	0
530398.610	4324120.233	3.274	0.00000	0.000	0.000	0	0
530398.538	4324119.693	3.275	0.00000	0.000	0.000	0	0
530398.502	4324119.400	3.276	0.00000	0.000	0.000	0	0
530398.471	4324119.140	3.276	0.00000	0.000	0.000	0	0
530398.428	4324118.787	3.276	0.00000	0.000	0.000	0	0
530398.388	4324118.482	3.277	0.00000	0.000	0.000	0	0
530398.356	4324118.241	3.278	0.00210	0.000	0.000	0	0
530398.321	4324117.988	3.278	0.00194	0.000	0.000	0	0
530398.286	4324117.725	3.279	0.00161	0.000	0.000	0	0
530398.194	4324117.071	3.281	0.00142	0.000	0.000	0	0
530398.102	4324116.376	3.282	0.00125	0.000	0.000	0	0
530398.033	4324115.855	3.283	0.00102	0.000	0.000	0	0
530397.901	4324114.874	3.285	0.00081	0.000	0.000	0	0
530397.855	4324114.534	3.287	0.00055	0.000	0.000	0	0
530397.742	4324113.723	3.289	0.00051	0.000	0.000	0	0
530397.710	4324113.488	3.290	0.00014	0.000	0.000	0	0
530397.614	4324112.776	3.292	-0.00003	0.000	0.000	0	0
530397.539	4324112.294	3.293	-0.00038	0.000	0.000	0	0
530397.480	4324111.928	3.294	-0.00057	0.000	0.000	0	0
530397.440	4324111.684	3.294	-0.00070	0.000	0.000	0	0
530397.321	4324110.939	3.297	-0.00075	0.000	0.000	0	0
530397.238	4324110.436	3.297	-0.00087	0.000	0.000	0	0
530397.119	4324109.671	3.299	-0.00094	0.000	0.000	0	0
530397.063	4324109.281	3.300	-0.00089	0.000	0.000	0	0
530397.024	4324109.019	3.301	-0.00102	0.000	0.000	0	0
530396.925	4324108.355	3.303	-0.00098	0.000	0.000	0	0
530396.719	4324107.000	3.304	-0.00093	0.000	0.000	0	0
530396.494	4324105.617	3.305	-0.00072	0.000	0.000	0	0
530396.259	4324104.189	3.305	-0.00072	0.000	0.000	0	0
530396.210	4324103.896	3.305	-0.00086	0.000	0.000	0	0
530395.981	4324102.558	3.304	-0.00067	0.000	0.000	0	0
530395.712	4324100.892	3.304	-0.00067	0.000	0.000	0	0
530395.450	4324099.186	3.303	-0.00053	0.000	0.000	0	0
530395.228	4324097.759	3.302	-0.00053	0.000	0.000	0	0
530395.176	4324097.439	3.301	-0.00046	0.000	0.000	0	0
530395.101	4324096.956	3.301	-0.00046	0.000	0.000	0	0
530394.836	4324095.309	3.300	-0.00040	0.000	0.000	0	0
530394.787	4324094.971	3.299	-0.00033	0.000	0.000	0	0
530394.736	4324094.631	3.299	-0.00042	0.000	0.000	0	0
530394.633	4324093.948	3.298	-0.00030	0.000	0.000	0	0
530394.530	4324093.256	3.298	-0.00035	0.000	0.000	0	0
530394.399	4324092.382	3.297	-0.00035	0.000	0.000	0	0
530394.215	4324091.147	3.297	-0.00035	0.000	0.000	0	0
530394.131	4324090.613	3.296	-0.00035	0.000	0.000	0	0
